"Division";"Region_Name";"Branch_Name";"Agent_Name";"Branch_ID";"ID";"Length_Service_Category";"unqid"
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";3032.0
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";3033.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";3035.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";3036.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";3037.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";3038.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3040.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3041.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3043.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3044.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3045.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3046.0
"UK Insurance";"South East";"Eastbourne";"Miss N Duffy";5.0;102.0;"5+";3048.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";3049.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";3050.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";3051.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";3053.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";3054.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";3055.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";3056.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";3057.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";3058.0
"UK Insurance";"South East";"Eastbourne";"Mr M Reynolds";5.0;51.0;"0";3060.0
"UK Insurance";"South East";"Eastbourne";"Mrs B Rance";5.0;50.0;"3";3062.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Gain";5.0;243.0;"2";3063.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";3064.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";3065.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";3066.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";3067.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";3069.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";3070.0
"UK Insurance";"South East";"Eastbourne";"Mrs R Lunn";5.0;487.0;"5+";3071.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";3073.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";3074.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";3075.0
"UK Insurance";"South East";"Maidstone";"Mr G Thompson";15.0;232.0;"1";3076.0
"UK Insurance";"South East";"Maidstone";"Mr G Wakelin";15.0;200.0;"3";3077.0
"UK Insurance";"South East";"Maidstone";"Mr H Chik";15.0;122.0;"0";3078.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"3";3079.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";3081.0
"UK Insurance";"South East";"Maidstone";"Mr N Goodall";15.0;303.0;"5+";3083.0
"UK Insurance";"South East";"Maidstone";"Mr R Peace";15.0;474.0;"1";3084.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";3086.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";3088.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";3089.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";3090.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";3091.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";3092.0
"UK Insurance";"South East";"Maidstone";"Mrs E Ludlow";15.0;310.0;"5+";3095.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"3";3097.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"3";3098.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"3";3099.0
"UK Insurance";"South East";"Maidstone";"Mrs R Opperman";15.0;259.0;"0";3101.0
"UK Insurance";"South East";"Marlow";"Miss K Parkin";2.0;462.0;"1";3102.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";3103.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";3104.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";3105.0
"UK Insurance";"South East";"Marlow";"Mr J Davies";2.0;149.0;"2";3106.0
"UK Insurance";"South East";"Marlow";"Mr L Pimblett";2.0;40.0;"3";3108.0
"UK Insurance";"South East";"Marlow";"Mr L Pimblett";2.0;40.0;"3";3109.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";3113.0
"UK Insurance";"South East";"Marlow";"Mrs D Clark";2.0;380.0;"5+";3116.0
"UK Insurance";"South East";"Marlow";"Mrs D Clark";2.0;380.0;"5+";3117.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";3120.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";3121.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";3122.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";3123.0
"UK Insurance";"South West";"Bristol";"Mr A Davies";6.0;404.0;"5+";3125.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";3127.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";3128.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";3130.0
"UK Insurance";"South West";"Bristol";"Mr T Bond";6.0;63.0;"0";3132.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";3134.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";3136.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";3137.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";3138.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";3139.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";3140.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";3142.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";3143.0
"UK Insurance";"South West";"Exeter";"Mr I Munro";19.0;328.0;"0";3144.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"0";3146.0
"UK Insurance";"South West";"Exeter";"Mr L Sandison";19.0;466.0;"0";3147.0
"UK Insurance";"South West";"Exeter";"Mr M Fitzpatrick";19.0;49.0;"0";3148.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"3";3149.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"3";3150.0
"UK Insurance";"South West";"Exeter";"Mr O North";19.0;205.0;"0";3152.0
"UK Insurance";"South West";"Exeter";"Mr T Peace";19.0;162.0;"0";3154.0
"UK Insurance";"South West";"Exeter";"Mr T Peace";19.0;162.0;"0";3155.0
"UK Insurance";"South West";"Exeter";"Mr T Peace";19.0;162.0;"0";3156.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";3157.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";3158.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";3159.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";3160.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";3161.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";3163.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";3165.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";3166.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";3167.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";3169.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";3170.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";3172.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";3174.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";3175.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";3177.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";3178.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";3179.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";3180.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";3183.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";3184.0
"UK Insurance";"South West";"Plymouth";"Mr F Hearmon";20.0;224.0;"5+";3187.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";3189.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";3190.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";3192.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";3193.0
"UK Insurance";"South West";"Plymouth";"Mr R James";20.0;221.0;"2";3195.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";3197.0
"UK Insurance";"South West";"Plymouth";"Mrs C Turner";20.0;405.0;"0";3198.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";3200.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";3201.0
"UK Insurance";"South West";"Plymouth";"Mrs M Coleman";20.0;87.0;"2";3203.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"0";3204.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"0";3205.0
"UK Insurance";"South West";"Plymouth";"Mrs N Ryan";20.0;359.0;"0";3207.0
"UK Insurance";"South West";"Plymouth";"Mrs P James";20.0;180.0;"5+";3209.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Basnett";20.0;45.0;"3";3210.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";3216.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";3217.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";3218.0
"UK Insurance";"South West";"Truro";"Mr D Rance";21.0;108.0;"3";3219.0
"UK Insurance";"South West";"Truro";"Mr D Rance";21.0;108.0;"3";3220.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";3222.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";3224.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";3225.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";3226.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";3229.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";3230.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";3231.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";3232.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";3234.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";3235.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"0";3236.0
"UK Insurance";"South West";"Truro";"Mr T Bond";21.0;374.0;"5+";3238.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";3240.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";3241.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";3242.0
"UK Insurance";"South West";"Truro";"Mrs B Daly";21.0;39.0;"5+";3243.0
"UK Insurance";"South West";"Truro";"Mrs F Hewlett";21.0;85.0;"5+";3245.0
"UK Insurance";"South West";"Truro";"Mrs F Hewlett";21.0;85.0;"5+";3246.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";3248.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";3249.0
"UK Insurance";"South West";"Truro";"Mrs K Geppert";21.0;14.0;"0";3250.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"0";3387.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"0";3388.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"0";3389.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";3391.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";3394.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";3395.0
"UK Insurance";"North";"Leeds";"Mr O Scott";12.0;409.0;"0";3396.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"0";3397.0
"UK Insurance";"North";"Leeds";"Mr R Roddick";12.0;244.0;"0";3399.0
"UK Insurance";"North";"Leeds";"Mr T Daly";12.0;28.0;"0";3400.0
"UK Insurance";"North";"Leeds";"Mr T Daly";12.0;28.0;"0";3401.0
"UK Insurance";"North";"Leeds";"Mr T Daly";12.0;28.0;"0";3402.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";3404.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";3405.0
"UK Insurance";"North";"Leeds";"Mrs F Hanks";12.0;8.0;"0";3406.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"0";3407.0
"UK Insurance";"North";"Leeds";"Mrs L Goodall";12.0;19.0;"3";3408.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";3411.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";3413.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";3414.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";3415.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";3417.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";3418.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";3423.0
"UK Insurance";"North";"Liverpool";"Mrs A Ford";14.0;114.0;"5+";3426.0
"UK Insurance";"North";"Liverpool";"Mrs A Ford";14.0;114.0;"5+";3427.0
"UK Insurance";"North";"Liverpool";"Mrs K Murray";14.0;355.0;"5+";3430.0
"UK Insurance";"North";"Liverpool";"Mrs K Murray";14.0;355.0;"5+";3431.0
"UK Insurance";"North";"Liverpool";"Mrs L Munro";14.0;210.0;"0";3432.0
"UK Insurance";"North";"Liverpool";"Mrs N Thompson";14.0;228.0;"5+";3434.0
"UK Insurance";"North";"Liverpool";"Mrs N Villiers";14.0;311.0;"2";3436.0
"UK Insurance";"North";"Liverpool";"Mrs N Villiers";14.0;311.0;"2";3437.0
"UK Insurance";"North";"Liverpool";"Mrs N Villiers";14.0;311.0;"2";3438.0
"UK Insurance";"North";"Liverpool";"Mrs Q Peace";14.0;249.0;"0";3440.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";3441.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";3442.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";3443.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3445.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3446.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3447.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3448.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3449.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";3450.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";3452.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";3453.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";3454.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";3456.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"1";3457.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"1";3458.0
"UK Insurance";"North";"Manchester";"Mr O McKee";16.0;263.0;"0";3460.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";3462.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";3463.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";3465.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";3466.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";3468.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";3469.0
"UK Insurance";"North";"Manchester";"Mrs K Basnett";16.0;38.0;"5+";3471.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";3473.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";3475.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";3476.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";3478.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";3479.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";3480.0
"UK Insurance";"North";"Newcastle";"Mr D Sharma";18.0;326.0;"0";3482.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";3484.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";3485.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";3486.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";3487.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";3489.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";3490.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";3491.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";3492.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";3493.0
"UK Insurance";"North";"Newcastle";"Mr R Lee";18.0;154.0;"0";3494.0
"UK Insurance";"North";"Newcastle";"Mr R Lee";18.0;154.0;"0";3495.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"0";3496.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"0";3497.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"0";3498.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"0";3499.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";3501.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";3502.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";3503.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";3504.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";3506.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";3507.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";3509.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";3510.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"4";3514.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"4";3515.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";3517.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";3518.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";3519.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";3520.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"4";3645.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"4";3646.0
"UK Insurance";"South East";"City";"Mr A Powell";10.0;166.0;"5+";3648.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"3";3650.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"3";3651.0
"UK Insurance";"South East";"City";"Mr F Mather";10.0;1.0;"5+";3652.0
"UK Insurance";"South East";"City";"Mr G Roddick";10.0;84.0;"5+";3654.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";3656.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";3658.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";3659.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";3660.0
"UK Insurance";"South East";"City";"Mr N Opperman";10.0;143.0;"0";3662.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";3664.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";3665.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";3666.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";3668.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";3669.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";3670.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";3671.0
"UK Insurance";"South East";"City";"Mr R McCulley";10.0;168.0;"3";3674.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";3676.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";3678.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";3679.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"5+";3680.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"5+";3681.0
"UK Insurance";"South East";"Croydon";"Miss E Pimblett";7.0;113.0;"2";3683.0
"UK Insurance";"South East";"Croydon";"Miss E Pimblett";7.0;113.0;"2";3684.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";3685.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";3687.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";3688.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"0";3689.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"0";3690.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"0";3691.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"0";3692.0
"UK Insurance";"South East";"Croydon";"Mr J Bell";7.0;100.0;"0";3694.0
"UK Insurance";"South East";"Croydon";"Mr Q White";7.0;368.0;"3";3696.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";3698.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";3699.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";3700.0
"UK Insurance";"South East";"Croydon";"Mr S Connolly";7.0;126.0;"3";3701.0
"UK Insurance";"South East";"Croydon";"Mrs D Liddle";7.0;347.0;"2";3702.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";3704.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";3707.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3709.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3710.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3711.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";3712.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"4";3714.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3716.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";3717.0
"UK Insurance";"South East";"Eastbourne";"Miss N Duffy";5.0;102.0;"5+";3719.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";3721.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";3722.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";3724.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";3725.0
